Time,Fz,Mx,My,CoPx,CoPy
0.448000,873.136289,28.228826,-1.044380,0.001196,0.032330
0.449000,873.136289,28.228826,-1.044380,0.001196,0.032330
0.450000,873.039639,28.208456,-1.067030,0.001222,0.032311
0.451000,872.948849,28.228306,-1.043600,0.001195,0.032337
0.452000,873.045499,28.248676,-1.020950,0.001169,0.032356
0.453000,873.232939,28.249196,-1.021730,0.001170,0.032350
0.454000,873.232939,28.249196,-1.021730,0.001170,0.032350
0.455000,873.232939,28.249196,-1.021730,0.001170,0.032350
0.456000,873.232939,28.249196,-1.021730,0.001170,0.032350
0.457000,873.329589,28.269566,-0.999080,0.001144,0.032370
0.458000,873.237368,28.288936,-1.020660,0.001169,0.032395
0.459000,873.237368,28.288936,-1.020660,0.001169,0.032395
0.460000,873.334018,28.309306,-0.998010,0.001143,0.032415
0.461000,873.144499,28.308526,-0.998900,0.001144,0.032421
0.462000,873.426238,28.289936,-0.976430,0.001118,0.032390
0.463000,873.522888,28.310306,-0.953780,0.001092,0.032409
0.464000,873.710328,28.310826,-0.954560,0.001093,0.032403
0.465000,873.521458,28.309826,-0.998790,0.001143,0.032409
0.466000,873.426238,28.289936,-0.976430,0.001118,0.032390
0.467000,873.522888,28.310306,-0.953780,0.001092,0.032409
0.468000,873.710978,28.310606,-0.997900,0.001142,0.032403
0.469000,873.899848,28.311606,-0.953670,0.001091,0.032397
0.470000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.471000,873.803198,28.291236,-0.976320,0.001117,0.032377
0.472000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.473000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.474000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.475000,873.900498,28.311386,-0.997010,0.001141,0.032397
0.476000,873.899848,28.311606,-0.953670,0.001091,0.032397
0.477000,873.804628,28.291716,-0.931310,0.001066,0.032378
0.478000,874.084938,28.272646,-0.953850,0.001091,0.032345
0.479000,874.084938,28.272646,-0.953850,0.001091,0.032345
0.480000,873.897498,28.272126,-0.953070,0.001091,0.032352
0.481000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.482000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.483000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.484000,873.899848,28.311606,-0.953670,0.001091,0.032397
0.485000,873.992718,28.292016,-0.975430,0.001116,0.032371
0.486000,874.084938,28.272646,-0.953850,0.001091,0.032345
0.487000,873.989718,28.252756,-0.931490,0.001066,0.032326
0.488000,874.089368,28.312386,-0.952780,0.001090,0.032391
0.489000,874.089368,28.312386,-0.952780,0.001090,0.032391
0.490000,873.994148,28.292496,-0.930420,0.001065,0.032371
0.491000,874.182238,28.292796,-0.974540,0.001115,0.032365
0.492000,874.089368,28.312386,-0.952780,0.001090,0.032391
0.493000,873.897498,28.272126,-0.953070,0.001091,0.032352
0.494000,873.994148,28.292496,-0.930420,0.001065,0.032371
0.495000,873.994148,28.292496,-0.930420,0.001065,0.032371
0.496000,873.994148,28.292496,-0.930420,0.001065,0.032371
0.497000,874.371108,28.293796,-0.930310,0.001064,0.032359
0.498000,874.086368,28.273126,-0.908840,0.001040,0.032346
0.499000,873.994148,28.292496,-0.930420,0.001065,0.032371
0.500000,873.994148,28.292496,-0.930420,0.001065,0.032371
0.501000,873.994798,28.292276,-0.973760,0.001114,0.032371
0.502000,873.998578,28.332236,-0.929350,0.001063,0.032417
0.503000,874.090798,28.312866,-0.907770,0.001039,0.032391
0.504000,874.187448,28.333236,-0.885120,0.001013,0.032411
0.505000,874.183018,28.293496,-0.886190,0.001014,0.032366
0.506000,874.090798,28.312866,-0.907770,0.001039,0.032391
0.507000,874.002358,28.372196,-0.884940,0.001013,0.032462
0.508000,874.002358,28.372196,-0.884940,0.001013,0.032462
0.509000,873.905708,28.351826,-0.907590,0.001039,0.032443
0.510000,873.905708,28.351826,-0.907590,0.001039,0.032443
0.511000,873.907138,28.352306,-0.862580,0.000987,0.032443
0.512000,874.096008,28.353306,-0.818350,0.000936,0.032437
0.513000,874.094578,28.352826,-0.863360,0.000988,0.032437
0.514000,874.006138,28.412156,-0.840530,0.000962,0.032508
0.515000,873.909488,28.391786,-0.863180,0.000988,0.032488
0.516000,873.909488,28.391786,-0.863180,0.000988,0.032488
0.517000,873.907138,28.352306,-0.862580,0.000987,0.032443
0.518000,874.003138,28.372896,-0.796590,0.000911,0.032463
0.519000,874.002488,28.373116,-0.753250,0.000862,0.032463
0.520000,874.099788,28.393266,-0.773940,0.000885,0.032483
0.521000,874.099788,28.393266,-0.773940,0.000885,0.032483
0.522000,874.099788,28.393266,-0.773940,0.000885,0.032483
0.523000,874.192658,28.373676,-0.795700,0.000910,0.032457
0.524000,874.288658,28.394266,-0.729710,0.000835,0.032477
0.525000,874.196438,28.413636,-0.751290,0.000859,0.032503
0.526000,874.103568,28.433226,-0.729530,0.000835,0.032528
0.527000,874.196438,28.413636,-0.751290,0.000859,0.032503
0.528000,874.099788,28.393266,-0.773940,0.000885,0.032483
0.529000,874.381528,28.374676,-0.751470,0.000859,0.032451
0.530000,874.381528,28.374676,-0.751470,0.000859,0.032451
0.531000,874.385958,28.414416,-0.750400,0.000858,0.032496
0.532000,874.382958,28.375156,-0.706460,0.000808,0.032452
0.533000,874.478178,28.395046,-0.728820,0.000833,0.032471
0.534000,874.382958,28.375156,-0.706460,0.000808,0.032452
0.535000,874.290088,28.394746,-0.684700,0.000783,0.032477
0.536000,874.479608,28.395526,-0.683810,0.000782,0.032471
0.537000,874.479608,28.395526,-0.683810,0.000782,0.032471
0.538000,874.384388,28.375636,-0.661450,0.000756,0.032452
0.539000,874.481038,28.396006,-0.638800,0.000730,0.032472
0.540000,874.291518,28.395226,-0.639690,0.000732,0.032478
0.541000,874.481038,28.396006,-0.638800,0.000730,0.032472
0.542000,874.292948,28.395706,-0.594680,0.000680,0.032478
0.543000,874.388168,28.415596,-0.617040,0.000706,0.032498
0.544000,874.200078,28.415296,-0.572920,0.000655,0.032504
0.545000,874.295298,28.435186,-0.595280,0.000681,0.032524
0.546000,874.389598,28.416076,-0.572030,0.000654,0.032498
0.547000,874.389598,28.416076,-0.572030,0.000654,0.032498
0.548000,874.485598,28.436666,-0.506040,0.000579,0.032518
0.549000,874.296728,28.435666,-0.550270,0.000629,0.032524
0.550000,874.296728,28.435666,-0.550270,0.000629,0.032524
0.551000,874.201508,28.415776,-0.527910,0.000604,0.032505
0.552000,874.293728,28.396406,-0.506330,0.000579,0.032479
0.553000,874.295158,28.396886,-0.461320,0.000528,0.032480
0.554000,874.387378,28.377516,-0.439740,0.000503,0.032454
0.555000,874.482598,28.397406,-0.462100,0.000528,0.032473
0.556000,874.482598,28.397406,-0.462100,0.000528,0.032473
0.557000,874.387378,28.377516,-0.439740,0.000503,0.032454
0.558000,874.386728,28.377736,-0.396400,0.000453,0.032454
0.559000,874.107068,28.396586,-0.417200,0.000477,0.032486
0.560000,874.201638,28.416696,-0.396220,0.000453,0.032506
0.561000,874.295938,28.397586,-0.372970,0.000427,0.032481
0.562000,874.291508,28.357846,-0.374040,0.000428,0.032435
0.563000,874.291508,28.357846,-0.374040,0.000428,0.032435
0.564000,874.483378,28.398106,-0.373750,0.000427,0.032474
0.565000,874.386728,28.377736,-0.396400,0.000453,0.032454
0.566000,874.196288,28.337956,-0.351680,0.000402,0.032416
0.567000,874.103418,28.357546,-0.329920,0.000377,0.032442
0.568000,874.008198,28.337656,-0.307560,0.000352,0.032423
0.569000,874.292938,28.358326,-0.329030,0.000376,0.032436
0.570000,874.295288,28.397806,-0.329630,0.000377,0.032481
0.571000,874.292938,28.358326,-0.329030,0.000376,0.032436
0.572000,874.289938,28.319066,-0.285090,0.000326,0.032391
0.573000,874.197718,28.338436,-0.306670,0.000351,0.032417
0.574000,874.104848,28.358026,-0.284910,0.000326,0.032442
0.575000,873.915328,28.357246,-0.285800,0.000327,0.032449
0.576000,873.915328,28.357246,-0.285800,0.000327,0.032449
0.577000,874.104848,28.358026,-0.284910,0.000326,0.032442
0.578000,874.201498,28.378396,-0.262260,0.000300,0.032462
0.579000,874.292288,28.358546,-0.285690,0.000327,0.032436
0.580000,874.385158,28.338956,-0.307450,0.000352,0.032410
0.581000,874.293718,28.359026,-0.240680,0.000275,0.032436
0.582000,874.293718,28.359026,-0.240680,0.000275,0.032436
0.583000,874.101848,28.318766,-0.240970,0.000276,0.032398
0.584000,874.198498,28.339136,-0.218320,0.000250,0.032417
0.585000,874.198498,28.339136,-0.218320,0.000250,0.032417
0.586000,874.105628,28.358726,-0.196560,0.000225,0.032443
0.587000,874.290718,28.319766,-0.196740,0.000225,0.032392
0.588000,874.385938,28.339656,-0.219100,0.000251,0.032411
0.589000,874.479588,28.320766,-0.152510,0.000174,0.032386
0.590000,874.479588,28.320766,-0.152510,0.000174,0.032386
0.591000,874.294498,28.359726,-0.152330,0.000174,0.032437
0.592000,874.387368,28.340136,-0.174090,0.000199,0.032411
0.593000,874.194848,28.300096,-0.131040,0.000150,0.032373
0.594000,874.291498,28.320466,-0.108390,0.000124,0.032392
0.595000,874.383718,28.301096,-0.086810,0.000099,0.032367
0.596000,874.571808,28.301396,-0.130930,0.000150,0.032360
0.597000,874.573238,28.301876,-0.085920,0.000098,0.032361
0.598000,874.568808,28.262136,-0.086990,0.000099,0.032316
0.599000,874.568808,28.262136,-0.086990,0.000099,0.032316
0.600000,874.191848,28.260836,-0.087100,0.000100,0.032328
0.601000,874.191848,28.260836,-0.087100,0.000100,0.032328
0.602000,874.191848,28.260836,-0.087100,0.000100,0.032328
0.603000,874.096628,28.240946,-0.064740,0.000074,0.032309
0.604000,874.377718,28.222576,0.001070,-0.000001,0.032277
0.605000,874.188848,28.221576,-0.043160,0.000049,0.032283
0.606000,874.281068,28.202206,-0.021580,0.000025,0.032258
0.607000,874.188848,28.221576,-0.043160,0.000049,0.032283
0.608000,874.093628,28.201686,-0.020800,0.000024,0.032264
0.609000,873.908538,28.240646,-0.020620,0.000024,0.032315
0.610000,873.811888,28.220276,-0.043270,0.000050,0.032296
0.611000,873.716668,28.200386,-0.020910,0.000024,0.032276
0.612000,873.905538,28.201386,0.023320,-0.000027,0.032271
0.613000,874.000758,28.221276,0.000960,-0.000001,0.032290
0.614000,873.998408,28.181796,0.001560,-0.000002,0.032245
0.615000,873.716668,28.200386,-0.020910,0.000024,0.032276
0.616000,873.716668,28.200386,-0.020910,0.000024,0.032276
0.617000,873.713668,28.161126,0.023030,-0.000026,0.032232
0.618000,873.617018,28.140756,0.000380,-0.000000,0.032212
0.619000,873.526228,28.160606,0.023810,-0.000027,0.032238
0.620000,873.526228,28.160606,0.023810,-0.000027,0.032238
0.621000,873.525578,28.160826,0.067150,-0.000077,0.032238
0.622000,873.618448,28.141236,0.045390,-0.000052,0.032212
0.623000,873.521798,28.120866,0.022740,-0.000026,0.032193
0.624000,873.336708,28.159826,0.022920,-0.000026,0.032244
0.625000,873.336708,28.159826,0.022920,-0.000026,0.032244
0.626000,873.336708,28.159826,0.022920,-0.000026,0.032244
0.627000,873.336708,28.159826,0.022920,-0.000026,0.032244
0.628000,873.433358,28.180196,0.045570,-0.000052,0.032264
0.629000,873.525578,28.160826,0.067150,-0.000077,0.032238
0.630000,873.618448,28.141236,0.045390,-0.000052,0.032212
0.631000,873.523228,28.121346,0.067750,-0.000078,0.032193
0.632000,873.619878,28.141716,0.090400,-0.000103,0.032213
0.633000,873.527008,28.161306,0.112160,-0.000128,0.032239
0.634000,873.430358,28.140936,0.089510,-0.000102,0.032219
0.635000,873.434788,28.180676,0.090580,-0.000104,0.032264
0.636000,873.431788,28.141416,0.134520,-0.000154,0.032219
0.637000,873.431788,28.141416,0.134520,-0.000154,0.032219
0.638000,873.527008,28.161306,0.112160,-0.000128,0.032239
0.639000,873.528438,28.161786,0.157170,-0.000180,0.032239
0.640000,873.528438,28.161786,0.157170,-0.000180,0.032239
0.641000,873.528438,28.161786,0.157170,-0.000180,0.032239
0.642000,873.528438,28.161786,0.157170,-0.000180,0.032239
0.643000,873.620658,28.142416,0.178750,-0.000205,0.032214
0.644000,873.524008,28.122046,0.156100,-0.000179,0.032194
0.645000,873.528438,28.161786,0.157170,-0.000180,0.032239
0.646000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.647000,873.717308,28.162786,0.201400,-0.000231,0.032233
0.648000,873.622088,28.142896,0.223760,-0.000256,0.032214
0.649000,873.433218,28.141896,0.179530,-0.000206,0.032220
0.650000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.651000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.652000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.653000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.654000,873.721738,28.202526,0.202470,-0.000232,0.032279
0.655000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.656000,873.720308,28.202046,0.157460,-0.000180,0.032278
0.657000,873.813958,28.183156,0.224050,-0.000256,0.032253
0.658000,873.721738,28.202526,0.202470,-0.000232,0.032279
0.659000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.660000,873.625088,28.182156,0.179820,-0.000206,0.032259
0.661000,873.626518,28.182636,0.224830,-0.000257,0.032259
0.662000,873.814608,28.182936,0.180710,-0.000207,0.032253
0.663000,873.814608,28.182936,0.180710,-0.000207,0.032253
0.664000,873.913608,28.242786,0.202760,-0.000232,0.032318
0.665000,873.818388,28.222896,0.225120,-0.000258,0.032298
0.666000,873.721738,28.202526,0.202470,-0.000232,0.032279
0.667000,873.629518,28.221896,0.180890,-0.000207,0.032304
0.668000,873.532868,28.201526,0.158240,-0.000181,0.032284
0.669000,873.532868,28.201526,0.158240,-0.000181,0.032284
0.670000,873.629518,28.221896,0.180890,-0.000207,0.032304
0.671000,873.629518,28.221896,0.180890,-0.000207,0.032304
0.672000,873.816958,28.222416,0.180110,-0.000206,0.032298
0.673000,873.724738,28.241786,0.158530,-0.000181,0.032323
0.674000,873.724738,28.241786,0.158530,-0.000181,0.032323
0.675000,873.629518,28.221896,0.180890,-0.000207,0.032304
0.676000,873.632518,28.261156,0.136950,-0.000157,0.032349
0.677000,873.537298,28.241266,0.159310,-0.000182,0.032330
0.678000,873.726168,28.242266,0.203540,-0.000233,0.032324
0.679000,873.821388,28.262156,0.181180,-0.000207,0.032343
0.680000,873.726168,28.242266,0.203540,-0.000233,0.032324
0.681000,873.914258,28.242566,0.159420,-0.000182,0.032317
0.682000,873.726168,28.242266,0.203540,-0.000233,0.032324
0.683000,873.633948,28.261636,0.181960,-0.000208,0.032350
0.684000,873.726168,28.242266,0.203540,-0.000233,0.032324
0.685000,873.726168,28.242266,0.203540,-0.000233,0.032324
0.686000,873.726168,28.242266,0.203540,-0.000233,0.032324
0.687000,873.726168,28.242266,0.203540,-0.000233,0.032324
0.688000,873.729168,28.281526,0.159600,-0.000183,0.032369
0.689000,874.015338,28.302676,0.183140,-0.000210,0.032382
0.690000,873.922468,28.322266,0.204900,-0.000234,0.032408
0.691000,873.730598,28.282006,0.204610,-0.000234,0.032369
0.692000,873.732948,28.321486,0.204010,-0.000233,0.032414
0.693000,873.830248,28.341636,0.183320,-0.000210,0.032434
0.694000,874.019118,28.342636,0.227550,-0.000260,0.032428
0.695000,873.830248,28.341636,0.183320,-0.000210,0.032434
0.696000,874.115768,28.363006,0.250200,-0.000286,0.032448
0.697000,874.115768,28.363006,0.250200,-0.000286,0.032448
0.698000,874.210988,28.382896,0.227840,-0.000261,0.032467
0.699000,874.210988,28.382896,0.227840,-0.000261,0.032467
0.700000,874.214768,28.422856,0.272250,-0.000311,0.032512
0.701000,874.214768,28.422856,0.272250,-0.000311,0.032512
0.702000,874.122548,28.442226,0.250670,-0.000287,0.032538
0.703000,874.218548,28.462816,0.316660,-0.000362,0.032558
0.704000,874.218548,28.462816,0.316660,-0.000362,0.032558
0.705000,874.408068,28.463596,0.317550,-0.000363,0.032552
0.706000,874.219978,28.463296,0.361670,-0.000414,0.032559
0.707000,874.409498,28.464076,0.362560,-0.000415,0.032552
0.708000,874.219978,28.463296,0.361670,-0.000414,0.032559
0.709000,874.411848,28.503556,0.361960,-0.000414,0.032597
0.710000,874.411848,28.503556,0.361960,-0.000414,0.032597
0.711000,874.411848,28.503556,0.361960,-0.000414,0.032597
0.712000,874.504068,28.484186,0.383540,-0.000439,0.032572
0.713000,874.692938,28.485186,0.427770,-0.000489,0.032566
0.714000,874.600718,28.504556,0.406190,-0.000464,0.032592
0.715000,874.600718,28.504556,0.406190,-0.000464,0.032592
0.716000,874.507848,28.524146,0.427950,-0.000489,0.032617
0.717000,874.507848,28.524146,0.427950,-0.000489,0.032617
0.718000,874.507848,28.524146,0.427950,-0.000489,0.032617
0.719000,874.511628,28.564106,0.472360,-0.000540,0.032663
0.720000,874.604498,28.544516,0.450600,-0.000515,0.032637
0.721000,874.699718,28.564406,0.428240,-0.000490,0.032656
0.722000,874.696718,28.525146,0.472180,-0.000540,0.032611
0.723000,874.696718,28.525146,0.472180,-0.000540,0.032611
0.724000,874.696718,28.525146,0.472180,-0.000540,0.032611
0.725000,874.702848,28.604586,0.515990,-0.000590,0.032702
0.726000,874.418758,28.583696,0.494120,-0.000565,0.032689
0.727000,874.511628,28.564106,0.472360,-0.000540,0.032663
0.728000,874.511628,28.564106,0.472360,-0.000540,0.032663
0.729000,874.511628,28.564106,0.472360,-0.000540,0.032663
0.730000,874.700498,28.565106,0.516590,-0.000591,0.032657
0.731000,874.608278,28.584476,0.495010,-0.000566,0.032683
0.732000,874.797148,28.585476,0.539240,-0.000616,0.032677
0.733000,874.515408,28.604066,0.516770,-0.000591,0.032708
0.734000,874.418758,28.583696,0.494120,-0.000565,0.032689
0.735000,874.418758,28.583696,0.494120,-0.000565,0.032689
0.736000,874.514758,28.604286,0.560110,-0.000640,0.032709
0.737000,874.704278,28.605066,0.561000,-0.000641,0.032703
0.738000,874.699848,28.565326,0.559930,-0.000640,0.032657
0.739000,874.889368,28.566106,0.560820,-0.000641,0.032651
0.740000,874.607628,28.584696,0.538350,-0.000616,0.032683
0.741000,874.612058,28.624436,0.539420,-0.000617,0.032728
0.742000,874.516188,28.604766,0.605120,-0.000692,0.032709
0.743000,874.516188,28.604766,0.605120,-0.000692,0.032709
0.744000,874.703628,28.605286,0.604340,-0.000691,0.032703
0.745000,874.612838,28.625136,0.627770,-0.000718,0.032729
0.746000,874.896928,28.646026,0.649640,-0.000743,0.032742
0.747000,874.800278,28.625656,0.626990,-0.000717,0.032723
0.748000,874.797928,28.586176,0.627590,-0.000717,0.032677
0.749000,874.797928,28.586176,0.627590,-0.000717,0.032677
0.750000,874.516968,28.605466,0.693470,-0.000793,0.032710
0.751000,874.516968,28.605466,0.693470,-0.000793,0.032710
0.752000,874.516968,28.605466,0.693470,-0.000793,0.032710
0.753000,874.421748,28.585576,0.715830,-0.000819,0.032691
0.754000,874.895358,28.607246,0.738590,-0.000844,0.032698
0.755000,874.705838,28.606466,0.737700,-0.000843,0.032704
0.756000,874.705838,28.606466,0.737700,-0.000843,0.032704
0.757000,874.707268,28.606946,0.782710,-0.000895,0.032705
0.758000,874.610618,28.586576,0.760060,-0.000869,0.032685
0.759000,874.422528,28.586276,0.804180,-0.000920,0.032692
0.760000,874.519178,28.606646,0.826830,-0.000945,0.032711
0.761000,874.611398,28.587276,0.848410,-0.000970,0.032686
0.762000,874.611398,28.587276,0.848410,-0.000970,0.032686
